rpm,engine_temp,oil_temp,oil_pressure,fuel_flow,manifold_pressure,exhaust_gas_temp,vibration,engine_load,altitude,ambient_temp,throttle,temperature_rate,vibration_rate,oil_pressure_rate,residual_engine_temp,residual_oil_pressure,residual_vibration,residual_exhaust_gas_temp,composite_residual_norm,fault_class
4566.5,108.0,111.8,3.0,22.78,30.29,764.1,4.22,69.2,6645.0,20.9,64.1,-120.0,-30.0,12.0,9.2,-1.05,2.55,-1.2,7.53,BEARING_DEGRADATION
4566.5,108.0,111.9,2.99,22.89,30.32,764.0,4.27,69.2,6645.0,20.9,64.1,-120.0,0.0,12.0,9.2,-1.06,2.6,-1.3,7.62,BEARING_DEGRADATION
4563.3,108.1,111.8,3.01,22.76,30.28,763.9,4.26,69.4,6645.0,20.9,64.1,0.0,-12.0,18.0,9.3,-1.04,2.59,-1.7,7.58,BEARING_DEGRADATION
4561.8,108.1,111.9,2.99,22.8,30.3,764.1,4.28,69.4,6645.0,20.9,64.1,0.0,-18.0,-12.0,9.3,-1.06,2.61,-1.5,7.64,BEARING_DEGRADATION
4561.4,108.1,111.8,2.99,22.9,30.37,764.8,4.3,69.3,6645.0,20.9,64.1,0.0,6.0,6.0,9.3,-1.06,2.63,-0.6,7.65,BEARING_DEGRADATION
4562.7,108.1,111.8,3.01,22.9,30.29,764.8,4.25,69.1,6645.0,20.9,64.1,60.0,-6.0,12.0,9.3,-1.04,2.58,-0.3,7.56,BEARING_DEGRADATION
4564.2,108.2,111.7,2.99,22.73,30.18,764.8,4.32,69.3,6645.0,20.9,64.1,120.0,24.0,12.0,9.4,-1.06,2.65,-0.6,7.67,BEARING_DEGRADATION
4565.8,108.2,111.7,3.01,22.97,30.32,765.5,4.23,69.1,6645.0,20.9,64.1,120.0,-18.0,12.0,9.4,-1.04,2.56,0.4,7.53,BEARING_DEGRADATION
4559.8,108.1,111.7,3.0,22.83,30.34,765.7,4.22,69.3,6645.0,20.9,64.1,60.0,-54.0,6.0,9.3,-1.05,2.55,0.3,7.52,BEARING_DEGRADATION
5156.4,110.6,110.9,3.2,22.53,25.87,790.0,4.9,81.7,14178.0,8.4,77.8,420.0,-12.0,-24.0,9.7,-1.17,3.03,0.4,8.35,BEARING_DEGRADATION
5156.0,110.7,111.0,3.21,22.43,25.79,789.8,4.87,81.7,14178.0,8.4,77.8,420.0,-6.0,-6.0,9.8,-1.16,3.0,0.2,8.31,BEARING_DEGRADATION
5155.1,110.7,111.1,3.22,22.44,25.85,789.1,4.9,81.5,14178.0,8.4,77.8,360.0,-18.0,-6.0,9.8,-1.15,3.03,-0.1,8.35,BEARING_DEGRADATION
5154.9,110.7,111.1,3.21,22.53,25.82,789.5,4.91,81.4,14178.0,8.4,77.8,360.0,6.0,-24.0,9.9,-1.16,3.04,0.4,8.38,BEARING_DEGRADATION
5154.1,110.7,111.2,3.19,22.43,25.76,790.1,4.85,81.6,14178.0,8.4,77.8,300.0,-48.0,-24.0,9.8,-1.18,2.98,0.7,8.33,BEARING_DEGRADATION
5151.5,110.8,111.2,3.2,22.4,25.86,789.9,4.87,82.0,14178.0,8.4,77.8,360.0,-24.0,-6.0,9.9,-1.17,3.0,-0.2,8.35,BEARING_DEGRADATION
5151.8,110.8,111.3,3.2,22.4,25.74,789.6,4.92,81.7,14178.0,8.4,77.8,360.0,-12.0,-30.0,9.9,-1.17,3.05,0.0,8.43,BEARING_DEGRADATION
5150.0,110.8,111.3,3.2,22.55,25.88,791.0,4.94,81.7,14178.0,8.4,77.8,300.0,-6.0,-12.0,9.9,-1.17,3.07,1.4,8.46,BEARING_DEGRADATION
5149.6,110.9,111.4,3.2,22.45,25.87,790.5,4.93,81.6,14178.0,8.4,77.8,360.0,0.0,-6.0,10.0,-1.17,3.06,1.1,8.46,BEARING_DEGRADATION
5149.7,110.8,111.5,3.2,22.38,25.77,790.2,4.94,81.3,14178.0,8.4,77.8,240.0,30.0,-24.0,10.0,-1.17,3.07,1.3,8.48,BEARING_DEGRADATION
5150.3,110.9,111.5,3.18,22.49,25.89,789.5,4.92,81.5,14178.0,8.4,77.8,240.0,48.0,-18.0,10.0,-1.19,3.05,0.3,8.48,BEARING_DEGRADATION
5152.8,110.9,111.6,3.19,22.45,25.78,789.9,4.9,81.7,14178.0,8.4,77.8,180.0,0.0,-6.0,10.0,-1.18,3.03,0.3,8.45,BEARING_DEGRADATION
5149.4,110.9,111.6,3.2,22.4,25.76,790.7,4.88,81.5,14178.0,8.4,77.8,120.0,6.0,-6.0,10.0,-1.17,3.01,1.5,8.41,BEARING_DEGRADATION
5148.9,110.9,111.7,3.19,22.34,25.74,789.9,4.94,81.6,14178.0,8.4,77.8,120.0,24.0,-18.0,10.0,-1.18,3.07,0.5,8.52,BEARING_DEGRADATION
5148.8,110.9,111.7,3.18,22.38,25.77,789.8,4.91,81.5,14178.0,8.4,77.8,120.0,0.0,-18.0,10.0,-1.19,3.04,0.6,8.49,BEARING_DEGRADATION
5204.0,116.3,114.1,3.21,26.1,30.28,787.7,4.4,82.7,8552.0,18.4,79.1,60.0,-42.0,6.0,8.5,-1.01,2.51,-1.1,7.18,BEARING_DEGRADATION
5204.8,116.4,114.1,3.19,26.17,30.22,788.9,4.45,82.8,8552.0,18.4,79.1,180.0,18.0,-18.0,8.6,-1.03,2.56,0.0,7.28,BEARING_DEGRADATION
5206.8,116.4,114.1,3.2,26.21,30.26,789.3,4.48,82.6,8552.0,18.4,79.1,120.0,24.0,12.0,8.6,-1.02,2.59,0.7,7.3,BEARING_DEGRADATION
5206.3,116.4,114.1,3.18,26.06,30.29,788.6,4.43,82.9,8552.0,18.4,79.1,120.0,6.0,-6.0,8.5,-1.04,2.54,-0.5,7.26,BEARING_DEGRADATION
5208.2,116.3,114.1,3.21,26.1,30.23,787.8,4.39,82.5,8552.0,18.4,79.1,60.0,-42.0,18.0,8.5,-1.01,2.5,-0.6,7.17,BEARING_DEGRADATION
5206.7,116.3,114.1,3.23,26.14,30.26,788.3,4.43,82.6,8552.0,18.4,79.1,60.0,6.0,18.0,8.5,-0.99,2.54,-0.3,7.2,BEARING_DEGRADATION
5204.0,116.4,114.1,3.19,26.14,30.2,789.3,4.43,82.7,8552.0,18.4,79.1,120.0,-24.0,0.0,8.6,-1.03,2.54,0.5,7.25,BEARING_DEGRADATION
5203.1,116.5,114.1,3.19,26.09,30.25,789.1,4.39,82.7,8552.0,18.4,79.1,180.0,-48.0,-12.0,8.7,-1.03,2.5,0.3,7.2,BEARING_DEGRADATION
5206.8,116.5,114.1,3.19,26.19,30.22,789.0,4.45,82.7,8552.0,18.4,79.1,180.0,-6.0,-6.0,8.7,-1.03,2.56,0.2,7.28,BEARING_DEGRADATION
5205.8,116.5,114.1,3.19,26.2,30.25,789.8,4.49,82.9,8552.0,18.4,79.1,120.0,36.0,-6.0,8.6,-1.03,2.6,0.7,7.33,BEARING_DEGRADATION
5205.7,116.4,114.0,3.19,26.18,30.31,789.7,4.42,83.0,8552.0,18.4,79.1,60.0,6.0,6.0,8.5,-1.03,2.53,0.4,7.22,BEARING_DEGRADATION
5205.1,116.4,114.0,3.21,26.18,30.32,788.8,4.43,82.7,8552.0,18.4,79.1,60.0,18.0,0.0,8.6,-1.01,2.54,0.0,7.21,BEARING_DEGRADATION
5205.9,116.4,114.0,3.19,25.97,30.2,789.0,4.47,83.0,8552.0,18.4,79.1,0.0,12.0,0.0,8.5,-1.03,2.58,-0.3,7.29,BEARING_DEGRADATION
5207.9,116.4,114.1,3.2,26.09,30.25,789.1,4.41,82.8,8552.0,18.4,79.1,0.0,-42.0,0.0,8.6,-1.02,2.52,0.2,7.21,BEARING_DEGRADATION
5208.7,116.5,114.1,3.21,26.15,30.27,788.6,4.44,82.7,8552.0,18.4,79.1,60.0,6.0,18.0,8.7,-1.01,2.55,-0.2,7.24,BEARING_DEGRADATION
4761.0,128.5,123.9,2.67,21.48,27.89,771.1,4.62,73.3,10094.0,31.3,68.8,300.0,-6.0,-24.0,8.7,-1.02,2.88,1.5,7.7,BEARING_DEGRADATION
4762.4,128.5,124.0,2.66,21.56,27.89,771.1,4.57,73.1,10094.0,31.3,68.8,300.0,-30.0,-24.0,8.8,-1.03,2.83,1.8,7.66,BEARING_DEGRADATION
4764.3,128.6,124.1,2.66,21.45,27.86,769.7,4.65,73.2,10094.0,31.3,68.8,300.0,36.0,-24.0,8.9,-1.03,2.91,0.2,7.79,BEARING_DEGRADATION
4764.3,128.6,124.1,2.64,21.76,27.92,768.6,4.64,73.5,10094.0,31.3,68.8,300.0,42.0,-36.0,8.8,-1.05,2.9,-1.4,7.79,BEARING_DEGRADATION
4759.1,128.6,124.2,2.67,21.55,27.92,768.4,4.57,73.4,10094.0,31.3,68.8,300.0,12.0,-6.0,8.8,-1.02,2.83,-1.4,7.67,BEARING_DEGRADATION
4760.9,128.7,124.3,2.63,21.65,27.91,769.4,4.62,73.3,10094.0,31.3,68.8,300.0,18.0,-30.0,8.9,-1.06,2.88,-0.2,7.8,BEARING_DEGRADATION
4760.3,128.6,124.5,2.63,21.6,27.84,769.2,4.58,73.4,10094.0,31.3,68.8,180.0,-18.0,-18.0,8.8,-1.06,2.84,-0.6,7.76,BEARING_DEGRADATION
4762.3,128.6,124.5,2.65,21.55,27.88,769.5,4.6,73.4,10094.0,31.3,68.8,120.0,-36.0,-24.0,8.8,-1.04,2.86,-0.3,7.76,BEARING_DEGRADATION
4762.6,128.6,124.5,2.63,21.56,27.92,770.4,4.64,73.3,10094.0,31.3,68.8,60.0,18.0,-30.0,8.8,-1.06,2.9,0.8,7.84,BEARING_DEGRADATION
4763.7,128.6,124.6,2.63,21.55,27.88,771.5,4.6,73.7,10094.0,31.3,68.8,60.0,-12.0,-18.0,8.8,-1.06,2.86,1.2,7.8,BEARING_DEGRADATION
4760.1,128.6,124.7,2.63,21.43,27.84,771.2,4.61,73.4,10094.0,31.3,68.8,60.0,24.0,-12.0,8.8,-1.06,2.87,1.4,7.82,BEARING_DEGRADATION
4762.4,128.7,124.7,2.63,21.53,27.91,770.4,4.61,73.2,10094.0,31.3,68.8,120.0,-6.0,-24.0,9.0,-1.06,2.87,0.9,7.83,BEARING_DEGRADATION
4760.8,128.7,124.8,2.63,21.61,27.92,770.6,4.57,73.6,10094.0,31.3,68.8,120.0,0.0,-18.0,8.9,-1.06,2.83,0.5,7.78,BEARING_DEGRADATION
4762.3,128.7,124.8,2.63,21.54,27.88,771.0,4.6,73.4,10094.0,31.3,68.8,60.0,-30.0,-18.0,8.9,-1.06,2.86,1.2,7.82,BEARING_DEGRADATION
4762.5,128.7,124.8,2.62,21.51,27.88,770.1,4.6,73.6,10094.0,31.3,68.8,60.0,-24.0,-12.0,8.9,-1.07,2.86,0.0,7.83,BEARING_DEGRADATION
5228.0,126.5,122.5,2.87,22.93,26.53,789.8,4.91,82.8,13426.0,20.2,79.6,120.0,24.0,-6.0,9.9,-1.18,3.01,1.3,8.45,BEARING_DEGRADATION
5226.6,126.5,122.6,2.86,22.98,26.58,789.4,4.88,82.8,13426.0,20.2,79.6,120.0,12.0,-12.0,9.9,-1.19,2.98,0.9,8.43,BEARING_DEGRADATION
5227.1,126.5,122.6,2.87,22.96,26.49,788.5,4.92,83.1,13426.0,20.2,79.6,120.0,24.0,0.0,9.9,-1.18,3.02,-0.5,8.48,BEARING_DEGRADATION
5224.5,126.6,122.6,2.86,22.98,26.53,788.7,4.88,83.0,13426.0,20.2,79.6,180.0,-18.0,-6.0,10.0,-1.19,2.98,-0.1,8.44,BEARING_DEGRADATION
5226.7,126.6,122.6,2.86,23.01,26.54,788.6,4.94,83.5,13426.0,20.2,79.6,120.0,66.0,-12.0,9.9,-1.19,3.04,-1.1,8.51,BEARING_DEGRADATION
5227.6,126.6,122.7,2.88,23.03,26.54,788.0,4.87,83.3,13426.0,20.2,79.6,120.0,-42.0,-6.0,9.9,-1.17,2.97,-1.3,8.41,BEARING_DEGRADATION
5223.2,126.5,122.7,2.86,22.95,26.47,787.6,4.91,82.8,13426.0,20.2,79.6,60.0,36.0,0.0,9.9,-1.19,3.01,-0.9,8.49,BEARING_DEGRADATION
5226.4,126.5,122.7,2.87,22.82,26.55,788.3,4.88,83.3,13426.0,20.2,79.6,60.0,24.0,-6.0,9.8,-1.18,2.98,-1.0,8.43,BEARING_DEGRADATION
5226.9,126.6,122.7,2.85,22.99,26.58,788.2,4.86,83.6,13426.0,20.2,79.6,120.0,-12.0,-18.0,9.9,-1.2,2.96,-1.6,8.42,BEARING_DEGRADATION
5224.3,126.6,122.8,2.86,22.9,26.56,788.4,4.89,83.3,13426.0,20.2,79.6,120.0,12.0,-6.0,9.9,-1.19,2.99,-0.9,8.47,BEARING_DEGRADATION
5224.7,126.5,122.8,2.86,22.93,26.49,789.5,4.91,83.4,13426.0,20.2,79.6,60.0,36.0,0.0,9.8,-1.19,3.01,0.0,8.48,BEARING_DEGRADATION
5226.6,126.6,122.8,2.85,22.95,26.59,790.1,4.88,83.5,13426.0,20.2,79.6,60.0,-18.0,-12.0,9.9,-1.2,2.98,0.4,8.46,BEARING_DEGRADATION
5228.3,126.6,122.9,2.85,22.96,26.47,789.7,4.87,83.4,13426.0,20.2,79.6,60.0,-6.0,-6.0,9.9,-1.2,2.97,0.2,8.45,BEARING_DEGRADATION
5226.2,126.6,122.9,2.85,22.84,26.49,789.0,4.89,83.1,13426.0,20.2,79.6,60.0,-18.0,-12.0,10.0,-1.2,2.99,0.0,8.5,BEARING_DEGRADATION
5230.4,126.6,122.9,2.85,22.81,26.49,790.1,4.88,83.6,13426.0,20.2,79.6,0.0,0.0,-6.0,9.9,-1.2,2.98,0.3,8.47,BEARING_DEGRADATION
4021.6,89.2,104.3,2.91,19.24,28.07,748.8,4.72,57.8,7606.0,6.2,51.6,-300.0,18.0,-6.0,12.0,-1.27,3.21,-0.8,9.46,BEARING_DEGRADATION
4023.6,89.2,104.2,2.93,19.1,28.03,748.1,4.73,57.8,7606.0,6.2,51.6,-240.0,42.0,24.0,12.0,-1.25,3.22,-1.5,9.44,BEARING_DEGRADATION
4024.7,89.1,104.1,2.93,19.2,28.21,747.8,4.7,58.0,7606.0,6.2,51.6,-240.0,12.0,18.0,11.9,-1.25,3.19,-2.2,9.38,BEARING_DEGRADATION
4022.2,89.0,104.1,2.92,19.13,28.13,748.3,4.76,57.7,7606.0,6.2,51.6,-240.0,54.0,6.0,11.8,-1.26,3.25,-1.2,9.47,BEARING_DEGRADATION
4022.1,88.9,104.0,2.92,19.1,28.15,748.2,4.74,57.4,7606.0,6.2,51.6,-300.0,48.0,0.0,11.8,-1.26,3.23,-0.8,9.43,BEARING_DEGRADATION
4019.9,88.9,103.9,2.92,19.13,28.12,748.3,4.75,57.3,7606.0,6.2,51.6,-300.0,30.0,0.0,11.8,-1.26,3.25,-0.5,9.45,BEARING_DEGRADATION
4020.6,88.8,103.9,2.94,19.22,28.07,749.0,4.75,58.1,7606.0,6.2,51.6,-360.0,6.0,12.0,11.6,-1.24,3.24,-1.1,9.4,BEARING_DEGRADATION
4021.1,88.8,103.8,2.95,19.07,28.11,749.5,4.69,57.8,7606.0,6.2,51.6,-360.0,-6.0,24.0,11.6,-1.23,3.18,-0.1,9.3,BEARING_DEGRADATION
4020.8,88.8,103.7,2.95,19.1,28.06,749.7,4.69,57.5,7606.0,6.2,51.6,-300.0,-6.0,18.0,11.6,-1.23,3.18,0.6,9.29,BEARING_DEGRADATION
4020.5,88.7,103.7,2.93,19.28,28.22,750.1,4.68,57.8,7606.0,6.2,51.6,-360.0,0.0,0.0,11.5,-1.25,3.17,0.5,9.3,BEARING_DEGRADATION
4022.3,88.7,103.7,2.94,19.16,28.05,749.2,4.73,57.9,7606.0,6.2,51.6,-300.0,0.0,6.0,11.5,-1.24,3.22,-0.6,9.35,BEARING_DEGRADATION
4024.0,88.6,103.7,2.95,19.14,28.08,749.5,4.73,57.8,7606.0,6.2,51.6,-360.0,6.0,24.0,11.4,-1.23,3.22,-0.1,9.34,BEARING_DEGRADATION
4022.6,88.6,103.6,2.95,19.06,28.14,748.9,4.74,57.5,7606.0,6.2,51.6,-360.0,6.0,12.0,11.4,-1.23,3.23,-0.2,9.34,BEARING_DEGRADATION
4024.0,88.6,103.5,2.93,19.11,28.08,748.8,4.71,58.2,7606.0,6.2,51.6,-300.0,6.0,0.0,11.3,-1.25,3.2,-1.5,9.31,BEARING_DEGRADATION
4019.3,88.6,103.5,2.92,19.07,28.14,748.0,4.76,57.5,7606.0,6.2,51.6,-240.0,0.0,0.0,11.4,-1.26,3.25,-1.1,9.39,BEARING_DEGRADATION
4089.4,107.9,113.6,2.65,21.11,31.62,747.3,4.84,58.9,3940.0,28.1,53.1,480.0,0.0,-30.0,10.1,-1.14,3.32,1.3,8.85,BEARING_DEGRADATION
4087.0,107.9,113.7,2.66,21.05,31.59,746.7,4.86,59.0,3940.0,28.1,53.1,420.0,24.0,-18.0,10.0,-1.13,3.34,0.5,8.87,BEARING_DEGRADATION
4085.3,107.9,113.8,2.65,21.11,31.56,746.0,4.86,59.0,3940.0,28.1,53.1,360.0,12.0,-24.0,10.0,-1.14,3.34,-0.2,8.9,BEARING_DEGRADATION
4084.5,107.9,114.0,2.65,21.14,31.65,746.6,4.87,59.2,3940.0,28.1,53.1,360.0,36.0,-18.0,10.0,-1.14,3.35,0.1,8.93,BEARING_DEGRADATION
4088.6,108.0,114.1,2.64,21.07,31.58,747.0,4.82,59.2,3940.0,28.1,53.1,300.0,-6.0,-36.0,10.1,-1.15,3.3,0.5,8.88,BEARING_DEGRADATION
4087.3,108.0,114.2,2.64,21.07,31.61,746.7,4.79,59.2,3940.0,28.1,53.1,300.0,-30.0,-30.0,10.1,-1.15,3.27,0.2,8.85,BEARING_DEGRADATION
4088.7,108.0,114.3,2.65,21.17,31.64,747.3,4.84,59.2,3940.0,28.1,53.1,300.0,-24.0,-12.0,10.1,-1.14,3.32,0.8,8.92,BEARING_DEGRADATION
4086.3,108.1,114.4,2.63,21.01,31.56,746.3,4.84,58.9,3940.0,28.1,53.1,300.0,24.0,-30.0,10.3,-1.16,3.32,0.3,8.96,BEARING_DEGRADATION
4086.8,108.1,114.5,2.64,21.17,31.6,745.9,4.82,59.3,3940.0,28.1,53.1,240.0,-12.0,-18.0,10.2,-1.15,3.3,-0.8,8.93,BEARING_DEGRADATION
4087.5,108.2,114.6,2.63,21.05,31.62,744.8,4.89,59.2,3940.0,28.1,53.1,300.0,24.0,-6.0,10.3,-1.16,3.37,-1.7,9.05,BEARING_DEGRADATION
4086.8,108.2,114.6,2.62,21.04,31.68,746.1,4.84,59.5,3940.0,28.1,53.1,240.0,6.0,-30.0,10.2,-1.17,3.31,-0.9,8.98,BEARING_DEGRADATION
4086.8,108.2,114.7,2.63,21.2,31.65,747.1,4.85,59.2,3940.0,28.1,53.1,180.0,6.0,-12.0,10.3,-1.16,3.33,0.6,9.01,BEARING_DEGRADATION
4086.8,108.3,114.8,2.64,21.0,31.55,747.6,4.87,59.3,3940.0,28.1,53.1,240.0,6.0,-12.0,10.4,-1.15,3.35,0.9,9.04,BEARING_DEGRADATION
4088.3,108.3,114.9,2.62,21.22,31.65,747.2,4.81,59.2,3940.0,28.1,53.1,240.0,-30.0,-18.0,10.4,-1.17,3.29,0.7,8.99,BEARING_DEGRADATION
4089.3,108.3,115.0,2.62,21.11,31.63,746.3,4.82,59.7,3940.0,28.1,53.1,240.0,-30.0,-18.0,10.3,-1.17,3.29,-1.1,8.98,BEARING_DEGRADATION
3818.1,104.4,111.8,2.69,14.74,23.48,737.8,4.1,53.7,12747.0,24.4,46.7,-60.0,0.0,6.0,9.0,-0.98,2.66,-0.3,7.57,BEARING_DEGRADATION
3818.0,104.3,111.8,2.69,14.7,23.46,737.9,4.04,53.3,12747.0,24.4,46.7,-120.0,-48.0,12.0,9.0,-0.98,2.6,0.4,7.49,BEARING_DEGRADATION
3817.0,104.3,111.8,2.69,14.72,23.54,737.7,4.08,53.5,12747.0,24.4,46.7,-120.0,24.0,6.0,9.0,-0.98,2.64,-0.1,7.54,BEARING_DEGRADATION
3814.1,104.2,111.8,2.69,14.74,23.5,736.4,4.06,53.3,12747.0,24.4,46.7,-180.0,6.0,12.0,8.9,-0.98,2.62,-1.1,7.51,BEARING_DEGRADATION
3815.6,104.2,111.7,2.69,14.74,23.43,736.9,4.07,53.3,12747.0,24.4,46.7,-240.0,-30.0,12.0,8.9,-0.98,2.63,-0.6,7.51,BEARING_DEGRADATION
3813.0,104.3,111.7,2.71,14.67,23.53,736.2,4.09,52.9,12747.0,24.4,46.7,-180.0,24.0,18.0,9.1,-0.96,2.65,-0.6,7.53,BEARING_DEGRADATION
3815.7,104.2,111.6,2.68,14.62,23.46,736.7,4.08,53.1,12747.0,24.4,46.7,-180.0,-24.0,6.0,9.0,-0.99,2.64,-0.4,7.54,BEARING_DEGRADATION
3816.1,104.2,111.6,2.7,14.73,23.55,737.5,4.09,53.4,12747.0,24.4,46.7,-120.0,18.0,6.0,8.9,-0.97,2.65,-0.1,7.52,BEARING_DEGRADATION
3817.0,104.2,111.6,2.69,14.74,23.57,737.6,4.07,53.4,12747.0,24.4,46.7,-120.0,-18.0,6.0,8.9,-0.98,2.63,0.0,7.5,BEARING_DEGRADATION
3815.2,104.2,111.6,2.71,14.73,23.52,737.0,4.07,53.3,12747.0,24.4,46.7,-120.0,-24.0,12.0,8.9,-0.96,2.63,-0.5,7.48,BEARING_DEGRADATION
3811.6,104.2,111.6,2.71,14.66,23.51,737.3,4.07,53.2,12747.0,24.4,46.7,-120.0,6.0,18.0,9.0,-0.96,2.63,0.0,7.48,BEARING_DEGRADATION
3812.7,104.2,111.5,2.67,14.72,23.52,736.6,3.98,53.4,12747.0,24.4,46.7,-120.0,-72.0,-12.0,8.9,-1.0,2.54,-1.0,7.39,BEARING_DEGRADATION
3813.9,104.2,111.5,2.71,14.74,23.57,736.4,4.05,53.1,12747.0,24.4,46.7,-60.0,6.0,12.0,9.0,-0.96,2.61,-0.7,7.45,BEARING_DEGRADATION
3813.9,104.1,111.4,2.69,14.7,23.5,736.5,4.08,53.5,12747.0,24.4,46.7,-120.0,0.0,0.0,8.8,-0.98,2.64,-1.3,7.49,BEARING_DEGRADATION
3812.9,104.2,111.4,2.7,14.75,23.5,737.0,4.06,53.2,12747.0,24.4,46.7,0.0,0.0,6.0,9.0,-0.97,2.62,-0.3,7.46,BEARING_DEGRADATION
4756.6,105.8,108.8,3.17,26.49,33.56,773.0,4.41,73.3,3623.0,18.8,68.6,240.0,0.0,-6.0,8.8,-1.02,2.67,0.3,7.49,BEARING_DEGRADATION
4754.7,105.8,108.9,3.18,26.54,33.62,772.4,4.35,73.1,3623.0,18.8,68.6,240.0,-18.0,0.0,8.9,-1.01,2.61,0.0,7.41,BEARING_DEGRADATION
4754.6,105.9,108.9,3.17,26.49,33.58,772.8,4.39,73.1,3623.0,18.8,68.6,300.0,0.0,6.0,9.0,-1.02,2.65,0.4,7.48,BEARING_DEGRADATION
4758.3,106.0,108.9,3.17,26.49,33.54,773.1,4.41,73.5,3623.0,18.8,68.6,360.0,30.0,-18.0,9.0,-1.02,2.67,0.0,7.5,BEARING_DEGRADATION
4755.2,106.1,109.0,3.14,26.54,33.66,773.6,4.34,73.3,3623.0,18.8,68.6,360.0,-24.0,-18.0,9.1,-1.05,2.6,0.9,7.46,BEARING_DEGRADATION
4753.3,106.1,109.0,3.17,26.48,33.55,773.8,4.39,73.2,3623.0,18.8,68.6,360.0,6.0,0.0,9.1,-1.02,2.65,1.2,7.49,BEARING_DEGRADATION
4753.1,106.1,109.0,3.17,26.48,33.61,774.5,4.4,73.3,3623.0,18.8,68.6,300.0,-6.0,-6.0,9.1,-1.02,2.66,1.8,7.5,BEARING_DEGRADATION
4753.5,106.1,109.0,3.17,26.37,33.55,773.6,4.39,73.4,3623.0,18.8,68.6,300.0,-18.0,6.0,9.1,-1.02,2.65,0.7,7.49,BEARING_DEGRADATION
4751.2,106.1,109.0,3.16,26.4,33.52,773.0,4.4,72.9,3623.0,18.8,68.6,240.0,6.0,-6.0,9.2,-1.03,2.66,0.9,7.52,BEARING_DEGRADATION
4753.0,106.0,109.1,3.17,26.32,33.52,773.6,4.44,73.1,3623.0,18.8,68.6,180.0,36.0,-6.0,9.1,-1.02,2.7,1.2,7.57,BEARING_DEGRADATION
4753.9,106.1,109.0,3.17,26.54,33.56,773.5,4.37,73.4,3623.0,18.8,68.6,180.0,18.0,0.0,9.1,-1.02,2.63,0.6,7.46,BEARING_DEGRADATION
4755.3,106.0,109.0,3.17,26.43,33.52,772.7,4.43,73.1,3623.0,18.8,68.6,120.0,12.0,0.0,9.1,-1.02,2.69,0.3,7.54,BEARING_DEGRADATION
4754.9,106.0,109.0,3.17,26.5,33.54,773.4,4.38,73.5,3623.0,18.8,68.6,120.0,18.0,-6.0,9.0,-1.02,2.64,0.3,7.47,BEARING_DEGRADATION
4753.3,106.1,109.1,3.16,26.46,33.57,773.3,4.43,73.2,3623.0,18.8,68.6,120.0,24.0,-6.0,9.1,-1.03,2.69,0.7,7.57,BEARING_DEGRADATION
4753.4,106.1,109.0,3.14,26.59,33.64,772.4,4.43,73.6,3623.0,18.8,68.6,60.0,12.0,-18.0,9.1,-1.05,2.69,-0.8,7.58,BEARING_DEGRADATION
4794.5,106.7,108.0,3.24,21.35,26.64,775.5,4.21,74.6,11766.0,13.6,69.5,60.0,-6.0,0.0,8.1,-0.96,2.46,-0.7,6.97,BEARING_DEGRADATION
4793.8,106.6,108.0,3.23,21.43,26.61,775.0,4.3,74.4,11766.0,13.6,69.5,-60.0,54.0,-6.0,8.0,-0.97,2.55,-0.9,7.11,BEARING_DEGRADATION
4791.5,106.6,108.0,3.23,21.26,26.61,774.6,4.27,74.1,11766.0,13.6,69.5,0.0,0.0,-18.0,8.1,-0.97,2.52,-0.8,7.07,BEARING_DEGRADATION
4795.3,106.7,108.0,3.23,21.34,26.59,774.4,4.22,74.0,11766.0,13.6,69.5,60.0,-48.0,-6.0,8.2,-0.97,2.47,-0.8,7.0,BEARING_DEGRADATION
4795.3,106.8,107.9,3.25,21.45,26.65,773.9,4.28,74.1,11766.0,13.6,69.5,60.0,-12.0,6.0,8.3,-0.95,2.53,-1.5,7.05,BEARING_DEGRADATION
4796.4,106.8,107.9,3.22,21.45,26.7,774.7,4.28,74.2,11766.0,13.6,69.5,60.0,42.0,-6.0,8.3,-0.98,2.53,-0.9,7.09,BEARING_DEGRADATION
4797.5,106.8,108.0,3.23,21.36,26.68,775.2,4.21,74.5,11766.0,13.6,69.5,60.0,-54.0,-12.0,8.2,-0.97,2.46,-0.9,6.99,BEARING_DEGRADATION
4797.0,106.7,108.0,3.23,21.43,26.66,775.5,4.3,74.0,11766.0,13.6,69.5,0.0,6.0,-12.0,8.2,-0.97,2.55,0.3,7.11,BEARING_DEGRADATION
4795.0,106.7,108.1,3.22,21.41,26.59,775.1,4.28,74.3,11766.0,13.6,69.5,60.0,24.0,-6.0,8.1,-0.98,2.53,-0.6,7.1,BEARING_DEGRADATION
4795.9,106.7,108.0,3.25,21.4,26.61,775.4,4.24,73.8,11766.0,13.6,69.5,60.0,12.0,12.0,8.2,-0.95,2.49,0.5,7.02,BEARING_DEGRADATION
4798.6,106.7,108.0,3.23,21.37,26.66,775.1,4.19,74.2,11766.0,13.6,69.5,60.0,-30.0,0.0,8.2,-0.97,2.44,-0.5,6.96,BEARING_DEGRADATION
4798.0,106.7,108.0,3.21,21.38,26.66,774.9,4.23,74.1,11766.0,13.6,69.5,0.0,12.0,-18.0,8.2,-0.99,2.48,-0.5,7.04,BEARING_DEGRADATION
